,createDate,displayImageUrl,displayName,hasProfanity,hasSpoilers,isSuperReviewer,isVerified,rating,review,score,timeFromCreation,updateDate,accountLink,displayName,realm,userId
79,2019-08-28T03:21:35.032Z,,John,False,False,False,False,STAR_5,excellent animation along with a story that moved at a good tempo.   It kept me interested in continuing to watch the film throughout the whole movie.   It was beautifully painted and animated.,5.0,5d ago,2019-08-28T03:21:35.032Z,,John,Fandango,d12918e8-9093-43d5-b44c-afb45d1eaee4
80,2019-08-28T03:16:46.699Z,,Joe,False,False,False,True,STAR_4,It was cute. Just literally word for word the exact same dialogue of the original.,4.0,5d ago,2019-08-28T03:16:46.699Z,,Joe,Fandango,f505582f-7bc9-4235-99f2-b93205538e5b
81,2019-08-28T03:13:55.553Z,,Felix,False,False,False,True,STAR_4,Just on the brink of being a little bit boring. But beautiful visuals and sounds.,4.0,5d ago,2019-08-28T03:13:55.553Z,,Felix,Fandango,B4DB4900-C6DA-4056-B97D-8D588CA762AA
82,2019-08-28T02:17:13.594Z,,David,False,False,False,True,STAR_5,Excellent movie for the family.  Enjoyed the  animals.,5.0,5d ago,2019-08-28T02:20:41.110Z,,David,Fandango,DBA8AF80-EB11-40BE-9E25-78E7AB759D82
83,2019-08-28T01:50:01.679Z,https://graph.facebook.com/v3.3/56202836/picture,Theo H,False,False,False,False,STAR_4_5,Enjoyed it! Very nostalgic and true to the original.,4.5,5d ago,2019-08-28T01:50:01.679Z,/user/id/791345217,Theo H,RT,791345217
84,2019-08-28T01:34:28.765Z,,Kim,False,False,False,True,STAR_5,Heat for kids & adults,5.0,5d ago,2019-08-28T01:34:28.765Z,,Kim,Fandango,938D558B-1B8F-4525-B607-F10945683729
85,2019-08-28T01:30:19.589Z,,Susan P,False,False,False,True,STAR_5,A must see for children and adults,5.0,5d ago,2019-08-28T01:30:19.589Z,,Susan P,Fandango,FA9FAA60-8F32-41A8-8622-15E454401EC7
86,2019-08-28T01:21:46.630Z,,jeff and christy,False,False,False,False,STAR_1,acting was garbage and entire script sounded like it was winged. sound didn't have the effect like the original version,1.0,5d ago,2019-08-28T01:21:46.630Z,,jeff and christy,Fandango,3AB60662-E9DA-40F9-9F43-5CB3DB6F3E98
87,2019-08-28T00:39:58.959Z,,Anna,False,False,False,True,STAR_5,The movie was great.,5.0,5d ago,2019-08-28T00:39:58.959Z,,Anna,Fandango,d8063f96-ec77-46af-86dc-49686f56859c
88,2019-08-28T00:24:09.927Z,,Vincent W,False,False,False,True,STAR_3,"Very entertaining, but not as great as original.",3.0,5d ago,2019-08-28T00:24:09.927Z,,Vincent W,Fandango,94505DD2-80C8-403E-B1D9-43E687C4AE96
89,2019-08-28T00:15:49.662Z,,Kimberly F,False,False,False,True,STAR_5,I was amazed by how real everything looked. I have always loved The Lion King and this movie did not disappoint.,5.0,5d ago,2019-08-28T00:15:49.662Z,,Kimberly F,Fandango,8c56abd3-0ea7-44a1-a175-f9aaa1136ff1
90,2019-08-27T23:51:10.064Z,,Sam,False,False,False,True,STAR_5,"I loved everything about the movie. Cinematography the realization of the animals actually aperion to talkin, and just the whole storyline.",5.0,5d ago,2019-08-27T23:51:10.064Z,,Sam,Fandango,51E574F5-8B79-4A64-AC1F-3C7E185C6FF0
91,2019-08-27T23:46:32.539Z,https://graph.facebook.com/v3.3/773259711/picture,BJ D,False,False,False,False,STAR_2,"High expectations. Really disappointed. Too much National Geographic, weak presentation of what should be a powerful story. Lots of missed opportunities. ",2.0,5d ago,2019-08-27T23:47:09.112Z,/user/id/963625164,BJ D,RT,963625164
92,2019-08-27T22:37:02.042Z,,Jodi G,False,False,False,True,STAR_2_5,Could have been better. Cub depiction was weird.,2.5,5d ago,2019-08-27T22:37:02.042Z,,Jodi G,Fandango,b6bdb15f-6365-4c04-90d0-7f220c4f16f3
93,2019-08-27T22:33:38.197Z,,Aneeq A,False,False,False,True,STAR_2_5,Completely unnecessary,2.5,5d ago,2019-08-27T22:33:38.197Z,,Aneeq A,Fandango,1BDDEDEA-2C44-41B4-A7D4-9A346264C50C
94,2019-08-27T22:32:54.377Z,,m.d.,False,False,False,True,STAR_5,I really like that movie. The story and the animation was great. My kids loved it too.,5.0,5d ago,2019-08-27T22:32:54.377Z,,m.d.,Fandango,8D3FE0D9-6CD0-41EC-BA87-3FF22CE4D934
95,2019-08-27T21:39:31.395Z,,,False,False,False,False,STAR_2_5,almost shot for shot. scar is a very weak character in this and trying to be too realistic you lose the magic of the original. it's safe. tilmon and pumba get the most laughs as they also have the most change.,2.5,5d ago,2019-08-27T21:39:31.395Z,/user/id/260316344,,RT,260316344
96,2019-08-27T21:13:12.178Z,,Logan,False,False,False,True,STAR_5,"Loved the movie! Great CGI, acting, music, felt like I was watching the original all over again! I could go on and on but it’s a great family film! HIGHLY RECOMMEND",5.0,5d ago,2019-08-27T21:13:12.178Z,,Logan,Fandango,02750CCE-D2AB-4E3B-A998-6576C1A240E0
97,2019-08-27T20:58:51.447Z,https://graph.facebook.com/v3.3/10221590382855950/picture,Rachel C,False,False,False,False,STAR_3,"If you grew up with (and love) the original animated version, you're not missing out. The live action animals were cute though.  As with the original, Timon & Pumba steal the show.",3.0,5d ago,2019-08-27T20:58:51.447Z,/user/id/978214951,Rachel C,RT,978214951
98,2019-08-27T20:27:50.707Z,,Peter J,False,False,False,False,STAR_2_5,"While it can take pride in its visual achievements, The Lion King is a by-the-numbers retelling that lacks the energy and heart that made the original so beloved-though for some fans that may just be enough.",2.5,5d ago,2019-08-27T20:27:54.169Z,/user/id/977694797,Peter J,RT,977694797
99,2019-08-27T20:15:05.755Z,,Devon,False,False,False,True,STAR_5,It was seriously a stunning movie. Great graphics. Crisp. Adorable movie.,5.0,5d ago,2019-08-27T20:15:05.755Z,,Devon,Fandango,AC172773-33D5-466B-8E82-C5178AB51CAF
100,2019-08-27T20:10:24.720Z,https://graph.facebook.com/v3.3/100001784076128/picture,Samantha T,False,False,False,False,STAR_5,"I loved this remake. The cartoon is one of my favorite movies and this remake was extremely similar to the cartoon version. I'd say it matches like 90%, scene for scene and dialogue. It's almost like watching an episode of animal planet...but with singing animals and intense drama. I thought it did a phenomenal job sticking to the original while at the same time making some changes.  ",5.0,5d ago,2019-08-27T20:10:24.720Z,/user/id/923215533,Samantha T,RT,923215533
101,2019-08-27T19:41:11.714Z,,saiyanelite,False,False,False,True,STAR_2,the only thing i thought was a great scene was the fighting scenes. i dont think it beat the original in anyway,2.0,5d ago,2019-08-27T19:42:52.104Z,,saiyanelite,Fandango,d452e337-0bf3-4df6-9a73-a37d5c2cfb94
102,2019-08-27T19:39:19.611Z,,Lisa,False,False,False,True,STAR_5,"Good movie, we enjoyed it a lot",5.0,5d ago,2019-08-27T19:39:19.611Z,,Lisa,Fandango,7aec84e7-5aec-418c-ac92-31e3fbdbe81e
103,2019-08-27T19:03:20.510Z,https://graph.facebook.com/v3.3/1112244759/picture,Levy M,False,False,False,False,STAR_3,"I liked it, my kids loved it. I prefer the original -- my kinds asked ""There's an original!?!?"" Parenting fail.",3.0,5d ago,2019-08-27T19:03:20.510Z,/user/id/823571697,Levy M,RT,823571697
104,2019-08-27T18:38:44.923Z,https://graph.facebook.com/v3.3/1320956777/picture,Xavier P,True,False,False,False,STAR_2,"😁I just saw the Lion King and I have to say.........
I was bored out of my mind. It's rant time:

😟Hear me out! The animators were the shit. I have had a peek into the process and know it took a MONSTROUS amount of work to create the characters. You could see the muscles and even the veins!! They did an AMAZING job creating the world and it's animals in this movie.

😡However, I've got a lot of beef with this movie. It was like a delicious looking cake that had no flavor and no ice cream on the side. This is Disney, and I want my side of fucking ice cream.
.
1) Character design: It looked fantastic and super realistic, but that's the problem right there; It looked SOOOO realistic, that the expressions on the characters were nearly non existent. It is possible to create this kind of realism, but still have enough imaginative unrealistic designs that wont clash. Look at Smaug and how Bennedict played that character; it looked real, and the performance is fucking GREAT. Just go look up the youtube vid of him in the motion capture suit.  Without good BODY LANGUAGE AND FACIAL EXPRESSIONS, you could easily tell it was just actors standing in front of a mic and not throwing themselves into the role. 

2) Voice Actors: They were also flat as fuck. I was hyped about the cast, so this was really disappointing. The inflections on the lines just didnt come off of the screen. It sounded like all the animals were shitty high school kids that happened to have nice singing voices do their first Lion King play 1 week after getting the script. I was looking forward to that moment where Scar warns Mufasa not to turn his back on him and suddenly Mufasa has this THREATENING voice saying ""Is that a challenge?!"". That moment came on screen and I was bored (seriously, look at the original). No emotional content. The voice directing was trash.

1+2=3) With one and two combined, it's just crap. Emotionless crap. I didnt feel Simba's pain or fear when his father died, and I wanted to. When you have super realistic animals, you dont get facial expressions. Combine that with weak voice inflections and I felt nothing. No pauses or moments where you could feel tension or any sort of movement of emotion.

4) Carbon Copy: I KNOW it is a remake, but I feel like they majorly missed an opportunity. They should have dropped every damn song but Hakuna Matata and made more time for character development. I cant believe Scar breaking into song looking like that. 

What do I mean by character development? I LOVE DC's animated movies. Under the Red Hood is fucking dope. However, if you copy that exactly into a live action movie, the characters will likely seem a bit flat. I think when you bring more realism to the screen, you have to care more about your characters. I dont fully know how to explain it. More story to support a character's emotional journey is needed the closer it gets to reality I think. Drop the songs and add more scenes or dialogue along those lines and MAYBE I would have felt it more. 

The battle for pride rock mostly sucked. Why copy? You have so much to build on!! What if Scar had a small army of animals that were ""protected"" going up against Simba and his rebels at the end? What if it was closer to a war? Just a thought...

5) The story boarding was trash. Too much lifted from the original. If you cant use facial expressions, then you need to pick your shots and place your figures (i forget the term for that) better to make the audience feel certain emotions. 
Ok, there have been worse, but again...with all this technology, your visual storytelling should have been much better. 

The movie looks fantastic, but I wanted to walk out. I stayed hoping that the final battle or Childish Gambino would rock it. Nope. The original Lion King movie better. 

Anyways, rant over. I should have made a youtube vid out of this.",2.0,5d ago,2019-08-27T18:38:44.923Z,/user/id/883901140,Xavier P,RT,883901140
105,2019-08-27T17:45:03.573Z,,,False,False,False,False,STAR_2_5,Pretty much a shot for shot remake of the classic animated movie. Kinda boring,2.5,5d ago,2019-08-27T17:45:03.573Z,/user/id/976495119,,RT,976495119
106,2019-08-27T17:41:24.358Z,,robin m,False,False,False,False,STAR_3_5,"although this movie doesent realy add anything to the original film it is still fun to watch.
",3.5,5d ago,2019-08-27T17:41:24.358Z,/user/id/975498867,robin m,RT,975498867
107,2019-08-27T17:08:42.618Z,,Ginger,False,False,False,True,STAR_4,"The absolute best animation/computer graphics I've seen. This movie should sweep the awards for that reason alone. Stunning. The movie itself was great also - but I have to say that this format really brought out the dark and violent, evil side inherent in the plot ... somehow the circle of life was out-shadowed by the darkness. Doesn't feel like a kid's movie in the respect. Or even a movie for adults seeking more.",4.0,5d ago,2019-08-27T17:08:42.618Z,,Ginger,Fandango,6dcf3c0f-5c43-4b92-9566-75586deae351
108,2019-08-27T17:08:42.509Z,,Jessica T,False,False,False,True,STAR_4,It was really good. I loved it! Just as good as the original.,4.0,5d ago,2019-08-27T17:08:42.509Z,,Jessica T,Fandango,e5a8cfc3-6606-4567-b27c-b617d7618982
109,2019-08-27T16:36:52.867Z,,Kimberly,False,False,False,True,STAR_4_5,I just wish the hyenas were funny. They played a major role in the original.,4.5,5d ago,2019-08-27T16:36:52.867Z,,Kimberly,Fandango,bd1c1f84-a695-4f0d-91c8-6ed4abb1769c
110,2019-08-27T16:09:47.208Z,,Robert A,False,False,False,False,STAR_3_5,There is one word to describe this movie. That is word is average. It felt like watching the original adaptation all over again.,3.5,5d ago,2019-08-27T16:16:23.661Z,/user/id/978214701,Robert A,RT,978214701
111,2019-08-27T16:00:30.362Z,,HKS,False,False,False,False,STAR_4,Love the story - wonderfully done,4.0,5d ago,2019-08-27T16:00:30.362Z,,HKS,Fandango,A9B74183-273B-4188-B5C4-418ACDA9CE07
112,2019-08-27T15:49:34.888Z,,Jesse,False,False,False,True,STAR_0_5,Walked out half way thru the movie my kids kept falling asleep and so was I. I  certainly wasn't going to stay watching it alone I hadnt chosen it in the first place!,0.5,5d ago,2019-08-27T15:49:35.444Z,,Jesse,Fandango,bb3d4e53-12f1-4616-bd4d-ae7e419bcda1
113,2019-08-27T15:24:39.629Z,,Mommytrex,False,False,False,True,STAR_5,The Lion King movie is so beautiful. It was able to capture the magic of the original. It was a special movie to share with my kids.,5.0,5d ago,2019-08-27T15:24:39.629Z,,Mommytrex,Fandango,0b6d99f2-dd01-460d-95bb-8fa2eda6acc3
114,2019-08-27T14:58:26.597Z,,Ashlee Barrette,False,False,False,True,STAR_5,"No dislikes once so ever. Enjoyed the movie, and the theater very much.",5.0,5d ago,2019-08-27T14:58:29.150Z,,Ashlee Barrette,Fandango,169f6758-f3ea-45bf-b57d-2c2ac4f44488
115,2019-08-27T14:56:07.298Z,,Victor M,False,False,False,False,STAR_3,"This movie was visually gorgeous as one would expect but in the end it just felt rushed. From the opening sequence it felt shorter and less grandiose than the original. The voice actors did a good job but not great. The originals did a much better job of selling their personalities as animals where this version failed to suspend the disbelief. Many of the moments felt like a person singing the songs rather than the actual characters. It also seemed like they changed each song slightly to fit the voice actors strengths rather than casting someone that could pull off the original ensembles. Overall it was a good watch because it was just visually breathtaking, but as whole this really falls flat considering the high hopes and expectations set for such a classic and nostalgic movie. ",3.0,5d ago,2019-08-27T14:56:07.298Z,/user/id/978099203,Victor M,RT,978099203
116,2019-08-27T14:18:54.400Z,,E,False,False,False,False,STAR_1,"Terrible acting, terrible editing, music was off, singing was bad. They tried to expand on the story where it didn’t need it and they took out the comedy. The only redeeming quality was the CGI.",1.0,5d ago,2019-08-27T14:18:54.400Z,,E,Fandango,9CCF03C9-1435-4EE8-898C-8085FE490F11
